time,signal
0,22.12277613714971
1,21.951529256894652
2,22.12752571586747
3,21.922473894233367
4,22.016672573962648
5,21.974461670936886
6,22.233761767975114
7,22.169117138714206
8,22.043415100922633
9,21.811251384494117
10,21.893605507153705
11,22.024119349494775
12,22.03047072971124
13,22.24906265399928
14,21.8974345250559
15,21.86951483213234
16,22.139609296666038
17,22.110928860074235
18,21.820900789792713
19,22.087746745512607
20,22.10339924579192
21,22.270528816472723
22,22.057871344020793
23,22.109487984956825
24,22.29679937036427
25,22.205114193395637
26,21.931113189672654
27,22.190041764387633
28,22.164017340313727
29,22.114676509894206
30,22.11048842864024
31,22.26191387927699
32,22.218701232916377
33,22.206734815696777
34,22.1119029866449
35,22.328754797460782
36,22.02205163157123
37,22.383883843680852
38,22.028887729966666
39,22.154694431387014
40,22.287810259887188
41,21.954269012313148
42,22.232449103600114
43,22.319838414646963
44,22.133335937778963
45,22.371906174205403
46,22.28284301966943
47,22.292568186973057
48,22.266040210110635
49,22.265081621601368
50,22.03527517412306
51,22.3175352716869
52,22.177922065902596
53,22.222253381776486
54,22.449110988115223
55,22.233761803804686
56,22.340082439436937
57,22.358350452099653
58,22.267202205739856
59,22.093676747186407
60,22.42757546736258
61,22.206238305925403
62,22.223986122500214
63,22.22175567037031
64,22.510152205690947
65,22.26330708222477
66,22.19362505227425
67,22.514029531999697
68,22.29814487108643
69,22.37488038555706
70,22.312463747964127
71,22.367248333133666
72,22.446845838962684
73,22.336626787102347
74,22.340875806920995
75,22.277665424235128
76,22.357037920358188
77,22.30672394397503
78,22.407483799072075
79,22.466641142920864
80,22.587916957327664
81,22.171668162204323
82,22.459851982453568
83,22.46813474056979
84,22.481780298982727
85,22.441695771815255
86,22.322250228089807
87,22.41984078485314
88,22.370148161943348
89,22.39185321313977
90,22.55231132419625
91,22.383324437682848
92,22.284757794102372
93,22.475486947920494
94,22.538323122233916
95,22.501405320549857
96,22.559499451965472
97,22.52074596379092
98,22.36581421046243
99,22.63843959971025
100,22.457256349040435
101,22.370596338695012
102,22.48159210760661
103,22.458929863847207
104,22.4222050968891
105,22.40033477248802
106,22.431989516120154
107,22.654029869351792
108,22.436536128760117
109,22.40886186577024
110,22.542764441960934
111,22.629022027475354
112,22.527378587018898
113,22.77093560046967
114,22.55384767342285
115,22.478342099453474
116,22.39651750768692
117,22.57579252205576
118,22.47641613497243
119,22.543305084136733
120,22.600781950781915
121,22.704911272774893
122,22.375106055788503
123,22.50799334401533
124,22.55447860050838
125,22.659393644606645
126,22.75944959842918
127,22.78613769313908
128,22.651776651357103
129,22.492544113282555
130,22.726842137715558
131,22.593099003193938
132,22.79397666981486
133,22.83948030588852
134,22.695143096718212
135,22.538731969333202
136,22.680078097234603
137,22.69692320061397
138,22.67546106493188
139,22.59806952951787
140,22.54449917172796
141,22.731573703210984
142,22.859277449362324
143,22.705969732308883
144,22.543933940923523
145,22.61009017312489
146,22.866227947995412
147,22.61888024551237
148,22.68770340099276
149,22.779636831746068
150,22.746598658486786
151,22.802363049801514
152,22.804989120648944
153,22.749753006315704
154,22.763649920883424
155,22.825411715539367
156,22.815825406885565
157,22.662314209915515
158,22.820584729577355
159,22.944900712762422
160,22.82976344354941
161,22.95676448679821
162,22.834838886506816
163,22.816275568821414
164,22.719008077967285
165,22.849759449932527
166,22.875858955501116
167,22.771340798258432
168,22.777752462828744
169,22.9205839893031
170,22.67949745440127
171,22.85825893434076
172,22.873209541876292
173,23.02039942586329
174,22.922873333948555
175,22.863956570967826
176,22.782804080586928
177,22.891257669809985
178,23.15343989335501
179,22.830403285545202
180,22.785593809898405
181,22.832922928379155
182,22.82110753073381
183,22.90286247911021
184,23.079370488468097
185,22.849995556933585
186,22.881950704298845
187,22.950732586774567
188,22.996020611100363
189,22.97649041728845
190,22.962009229230947
191,22.874568031157324
192,22.902422845311627
193,22.93565986192755
194,22.989218630108574
195,23.014520876923932
196,22.892137455015927
197,22.98617778526678
198,23.033114602796534
199,23.00220421658269
200,23.039634184663267
201,23.09592137657588
202,22.961265514487547
203,22.895542255496338
204,23.146384965533418
205,22.96456475264603
206,23.067505931640166
207,22.970750214689513
208,23.08262282862803
209,22.854246881936223
210,23.04740467852215
211,23.00618866616304
212,23.325116350671514
213,22.91694482825243
214,22.83062197211932
215,23.09902856760897
216,23.066099289351982
217,23.219693983404124
218,23.13297826801556
219,22.988711465018934
220,23.091723870557047
221,23.014041514432574
222,23.068573384294623
223,23.04058557071819
224,23.100495983562162
225,23.040115512015458
226,23.222039724671312
227,23.15396211839224
228,23.171681600511967
229,23.198317557049787
230,23.06651104263153
231,23.24207384437827
232,23.239801770949686
233,23.120108662431253
234,23.220837865222098
235,23.157794657303224
236,23.184291466465925
237,23.20745916950769
238,23.038715999104838
239,23.392397879762452
240,23.22702349227618
241,23.2781981517091
242,23.02453630378362
243,23.26651302192992
244,23.12792673069122
245,23.333125125550563
246,23.113977046088284
247,23.313200909098644
248,23.250285197598973
249,23.34852284478675
250,23.25736315648641
251,23.14710297816326
252,23.32009055477532
253,23.370725503136942
254,23.191882986811958
255,23.270893184166518
256,23.400447135813135
257,23.24030377606952
258,23.25841494642055
259,23.373481264933975
260,23.392588966132752
261,23.18825632009393
262,23.296552897841437
263,23.34578154946295
264,23.34945773332556
265,23.287191555866443
266,23.31656812900544
267,23.20533006975621
268,23.56730803478892
269,23.184575875173316
270,23.375067865563828
271,23.29376928792927
272,23.337387775555666
273,23.577767604257698
274,23.38622359577201
275,23.399687919179698
276,23.345563873445073
277,23.314812586808028
278,23.308389965769397
279,23.633048903695816
280,23.42921083239902
281,23.29551231032769
282,23.367470377699625
283,23.464380777985667
284,23.433447751727137
285,23.647595878018123
286,23.48680822106727
287,23.308739131240547
288,23.43929170951197
289,23.671598749463403
290,23.408174285201042
291,23.254638584757625
292,23.347757925115143
293,23.40362740032168
294,23.383704133339354
295,23.71633865941989
296,23.583425813092738
297,23.286376636701732
298,23.591171224854076
299,23.495656231136962
300,23.638215809554445
301,23.53874696868196
302,23.439492816974003
303,23.54617120510874
304,23.562875580609674
305,23.59471891553362
306,23.490428327630998
307,23.659414264516645
308,23.672078164605065
309,23.44668097051789
310,23.45335675255439
311,23.487515660967674
312,23.293503237878262
313,23.700995758636694
314,23.742380933683442
315,23.676670837167173
316,23.50622294941677
317,23.757635798521246
318,23.594360803075386
319,23.716180677309552
320,23.465980186469515
321,23.542937464198804
322,23.535728915966967
323,23.492847844283546
324,23.499929301094483
325,23.520176833718626
326,23.62799477979387
327,23.629450242795997
328,23.635224493396482
329,23.636618284925436
330,23.629116426067704
331,23.490412945686685
332,23.656144116170463
333,23.596067052653382
334,23.71127804181595
335,23.74773725096988
336,23.845752113373546
337,23.62890115108851
338,23.627879074149863
339,23.773442354926516
340,23.869387789630398
341,23.649877491405505
342,23.715709203526988
343,23.81256704273369
344,23.762329655924937
345,23.789970450646337
346,23.628853394008285
347,23.775064406373815
348,23.750111058131115
349,23.8098559739611
350,23.782478962151117
351,23.77066817403027
352,23.687698508822585
353,23.70434662728041
354,23.745164223105537
355,23.63497273471023
356,23.791360762790166
357,23.85107069588279
358,23.873145562431066
359,23.591482642833444
360,23.787013524590478
361,23.831146799747007
362,23.827558940905174
363,23.750749931739815
364,23.791705921712833
365,23.6879424453512
366,23.729859252119702
367,23.962158970993077
368,23.92266735613113
369,23.785875223931605
370,23.844417483063033
371,23.892078145744886
372,23.974761674028734
373,24.007727507407033
374,23.80459023648565
375,23.876197376349015
376,23.82563278815342
377,24.021124891863884
378,23.740033151493485
379,24.156979232085327
380,23.929827332285797
381,23.81541006911422
382,24.036378743909196
383,23.96174489417393
384,23.87082254195318
385,24.022622511538575
386,23.70175845723336
387,24.05607646118313
388,23.83365445829374
389,24.06020210527951
390,23.95574143812753
391,23.859341181715507
392,23.89878586654084
393,23.842185868517067
394,23.930000599185696
395,23.888124855392046
396,24.02871789836994
397,24.000061557721555
398,23.864555579925195
399,23.952444566978123
400,23.89641328755166
401,24.039823359696534
402,23.992229460629257
403,24.015008133859567
404,24.149890254648607
405,23.953088833943024
406,23.97773221134227
407,23.884463129763958
408,24.080643156392647
409,24.00950388524853
410,24.129938867798217
411,23.899715295062375
412,24.010384930933522
413,24.117815421710993
414,24.02809618437096
415,23.926437626446173
416,24.001338638916355
417,24.068605735183773
418,24.016040547770643
419,24.26585883053552
420,24.124007276515325
421,24.195224851825262
422,24.06547929470781
423,24.2393914383247
424,23.996907688010896
425,24.306052627088498
426,24.05439367852606
427,24.140513470148168
428,24.21626674821527
429,24.134221400346544
430,24.099466126051002
431,24.083311873450327
432,24.194979103047736
433,24.24032841525868
434,23.99955504063558
435,24.262360888067857
436,24.241504974968542
437,23.993623843287363
438,24.19767800872932
439,24.247328876524836
440,24.203075593595877
441,24.11250663956339
442,24.166704403585065
443,24.2244701771322
444,24.274578191653184
445,24.348819932104366
446,24.268686994594535
447,24.3765996384916
448,24.18165271909183
449,24.264150794052647
450,24.2186081233505
451,24.273811541013465
452,24.2700843284542
453,24.434434107078758
454,24.226118148384128
455,24.203347715806938
456,24.257871331315382
457,24.194174250720945
458,24.20028814152816
459,24.289808603319862
460,24.359654782063114
461,24.12230368729755
462,24.4263099448897
463,24.331048713562627
464,24.324198698606622
465,24.36625392673427
466,24.11223011469949
467,24.27825826453069
468,24.34264459700598
469,24.40824834442014
470,24.276898287160805
471,24.588713107603304
472,24.329950804245335
473,24.34192042407911
474,24.35711878640006
475,24.46217830423555
476,24.55821702423598
477,24.53979021898103
478,24.427228076888905
479,24.453692758197068
480,24.479378636470518
481,24.38328416788803
482,24.299342961542592
483,24.437968867648433
484,24.396425176088076
485,24.463020542429195
486,24.57810528801956
487,24.470080860634905
488,24.33971347298702
489,24.520731928813365
490,24.375458954413634
491,24.347413651210523
492,24.4737483469304
493,24.617572110072967
494,24.538731302062544
495,24.361252139900678
496,24.297283695868128
497,24.41132957123162
498,24.486997805614166
499,24.400126589817834
500,24.459312088961976
501,24.76060966678847
502,24.304994649296248
503,24.580449108880543
504,24.511553098815234
505,24.699360705503754
506,24.543661634621905
507,24.440064956425285
508,24.42868278411256
509,24.50456113052776
510,24.493987849314966
511,24.545985313079672
512,24.53190715971025
513,24.539192772190148
514,24.554958321353404
515,24.542308331304227
516,24.74886311346198
517,24.541866128535116
518,24.521972808237667
519,24.43129067440595
520,24.622613104425238
521,24.478650874395626
522,24.634540470459594
523,24.56566808374347
524,24.543478939136886
525,24.823148168444163
526,24.64017343050959
527,24.8073114601092
528,24.58934058671737
529,24.514042928709863
530,24.69935827569441
531,24.51937322974186
532,24.601687426913976
533,24.717480184925563
534,24.66914829098922
535,24.737295642883083
536,24.550117294925514
537,24.752497004853716
538,24.653313136689185
539,24.612645402603675
540,24.78609008104119
541,24.659278345515588
542,24.65733512358658
543,24.504559201273747
544,24.552805986110407
545,24.63255804836453
546,24.83196676765127
547,24.850468012298627
548,24.778890747675177
549,24.74766342516367
550,24.844586929806106
551,24.746371556546727
552,24.811457470106625
553,24.73059387763979
554,24.660254335659726
555,24.69836225764581
556,24.688328818548637
557,24.78893009800457
558,24.730817788859554
559,24.901656245136035
560,24.75707822991283
561,24.898476234766495
562,24.807207191695525
563,24.879538398521678
564,24.885428920979162
565,24.674024896409
566,24.869734724016272
567,24.96424432367311
568,24.867372785973288
569,24.943368060347602
570,24.770595567725405
571,24.857184749265407
572,24.95694319234431
573,24.87659113019431
574,24.890292688058086
575,24.84683792457153
576,24.84980356232346
577,24.946129719860046
578,25.004240630137666
579,24.84395701271257
580,24.811630084698507
581,25.00745414603088
582,25.073968304053732
583,24.7541467116246
584,25.01107632957448
585,25.080310102442997
586,24.78484567804782
587,25.04924853498082
588,24.94995947953737
589,25.097945343772242
590,24.87700373458072
591,25.03644201654942
592,25.02680522549894
593,24.793039005835496
594,25.001386391576915
595,25.059940050880346
596,24.8651334495216
597,24.927188581675118
598,24.905333753363855
599,24.946859941247492
600,25.007931869662045
601,25.14948401922267
602,24.834212096620032
603,24.991920100035866
604,25.151137514588893
605,25.046639557624516
606,25.009301673817053
607,25.1338929333567
608,24.992706865542342
609,25.014351724651366
610,24.91860098144109
611,25.226758957011217
612,25.145409368322408
613,24.981523905847936
614,25.10986366184679
615,25.177741344338877
616,24.99221119720935
617,25.133374190780593
618,25.089449399172302
619,25.053583714468665
620,25.080837242363565
621,25.083853810037695
622,25.23162058355462
623,24.995820045053414
624,25.036072791046823
625,25.060922994111227
626,25.002612434119953
627,25.039011434724316
628,25.152314273588143
629,25.06187214878905
630,25.19287067706343
631,25.17182016748792
632,25.14991110396828
633,24.97754981810434
634,25.240509509250668
635,25.1248549984662
636,25.323393193580085
637,25.122068100847542
638,25.169478985551617
639,25.217703756666054
640,25.196798103441942
641,25.2999338086082
642,25.1886171852383
643,25.187439276036667
644,25.309795983362193
645,25.211445295848023
646,25.067177378840732
647,25.267989687932165
648,25.357868329809367
649,25.308180427640785
650,25.152153550758918
651,25.205421193888554
652,25.45070380099423
653,25.262327974938174
654,25.17015567682748
655,25.148721829770793
656,25.223291603359907
657,25.25456242320316
658,25.525626563950638
659,25.265010117882387
660,25.40938055255503
661,25.41951335036716
662,25.388951019056776
663,25.329612903722076
664,25.32197344872668
665,25.38088420054781
666,25.23832428037911
667,25.269766672075463
668,25.494145314173203
669,25.260094919101565
670,25.645333479811946
671,25.343777062259832
672,25.274508786802393
673,25.458984788128287
674,25.505474638227206
675,25.370129933166584
676,25.370466361073742
677,25.486851823976103
678,25.444448872133528
679,25.53557872624946
680,25.360356664377445
681,25.448131740395144
682,25.406765879270417
683,25.25787425485652
684,25.24283530167985
685,25.371813671835778
686,25.488609807611777
687,25.317689634326513
688,25.39642473767373
689,25.392855898243152
690,25.458291033837806
691,25.540258143053844
692,25.374172298177776
693,25.502375918289626
694,25.426216977464456
695,25.464442474698227
696,25.501167816181034
697,25.55610054716334
698,25.177666334617168
699,25.42620249588289
700,25.508245132485744
701,25.55028761712737
702,25.59509468428213
703,25.623658025558605
704,25.493046346147516
705,25.604106014805758
706,25.535161990835114
707,25.580745742979314
708,25.367500219799847
709,25.565049052304285
710,25.460163967234205
711,25.381655220610952
712,25.672402851801763
713,25.661984004363966
714,25.54156006382904
715,25.475952305276117
716,25.605097098197948
717,25.520496134102302
718,25.51234356350442
719,25.612791293367092
720,25.59375900529167
721,25.642096677402133
722,25.459655459429698
723,25.60340352844751
724,25.53420111923617
725,25.70974804959698
726,25.552353308366566
727,25.669835144919094
728,25.546269528029246
729,25.57539665112659
730,25.772787154525158
731,25.55993886657074
732,25.529012108476053
733,25.66471303062689
734,25.76280174437565
735,25.610588514488786
736,25.67377463103766
737,25.929731206994585
738,25.38838318418955
739,25.708463814559646
740,25.85984650748185
741,25.916033389871583
742,25.67529616462811
743,25.704156246433342
744,25.746558241198404
745,25.74342816269602
746,25.62640521035652
747,25.856814483944152
748,25.751846298430554
749,25.606959763422665
750,25.693132557978352
751,26.00101881555711
752,25.878654530287104
753,25.713128680309534
754,25.805201575985535
755,25.724519429906742
756,25.677287671400467
757,25.78662788109722
758,25.708780187204624
759,25.699317663287168
760,25.846792789548708
761,25.980041138304305
762,25.819063325908672
763,25.670321469690485
764,25.793503635809106
765,25.810232797303403
766,25.85002379226429
767,25.665370024960144
768,26.026953126766937
769,25.613510173109482
770,26.10209396616742
771,25.794891308256283
772,25.98614015157693
773,25.808941969994006
774,25.849768542238728
775,25.84380356106979
776,25.83485846725076
777,25.9830976350532
