time,signal
0.0,0.27425493140642415
0.004,0.2882815456277899
0.008,0.02409852640795379
0.012,0.09907035093463121
0.016,0.17826106554123666
0.02,0.19797127766232436
0.024,0.12661694968759973
0.028,0.11193660147428913
0.032,0.2263268289435656
0.036000000000000004,0.3574041159758736
0.04,0.29054786937448557
0.044,0.0013390791519991008
0.048,0.4981861909973778
0.052000000000000005,0.4363417873439185
0.056,-0.06820142312641275
0.06,0.4969465040280981
0.064,0.29876150009502395
0.068,0.3585409529713027
0.07200000000000001,0.10461954166480814
0.076,0.6728635231694288
0.08,0.3974114064012432
0.084,0.3802029530737141
0.088,0.3576756830888862
0.092,0.5496813179174375
0.096,0.42778709409597526
0.1,0.7359451154112662
0.10400000000000001,0.4890648182833322
0.108,0.9464591915400613
0.112,0.5985936408264892
0.116,0.5618679623589272
0.12,0.7516545693751384
0.124,0.589205804298151
0.128,0.8882710484967674
0.132,0.5442528620411298
0.136,0.6587047582368852
0.14,0.4686255907500675
0.14400000000000002,0.8939161866629264
0.148,0.756997846657785
0.152,1.1683823463810605
0.156,0.7692759054386464
0.16,0.8304940025445444
0.164,1.167404939460006
0.168,0.5935961343642091
0.17200000000000001,0.5951090530029332
0.176,0.866705271700638
0.18,0.5988609189050453
0.184,0.8671853931413601
0.188,0.6099515809034646
0.192,0.67848459623409
0.196,0.817915252991819
0.2,0.9905612841807742
0.20400000000000001,0.7357845476817998
0.20800000000000002,0.9035449588969386
0.212,1.0605786095460674
0.216,0.886927235173339
0.22,0.9203097662400174
0.224,0.9366820334287789
0.228,0.5993562623131728
0.232,0.37993527378263653
0.23600000000000002,0.7830715826189629
0.24,0.8267128590441541
0.244,0.6208149587604233
0.248,0.7566455661933041
0.252,0.5569126196653722
0.256,0.7577788303713148
0.26,0.6125105093987198
0.264,0.8038726715279936
0.268,0.7924312031243064
0.272,0.7885329494179283
0.276,0.7674172529101447
0.28,0.5424289890909066
0.28400000000000003,0.838857064953932
0.28800000000000003,0.6135651456711897
0.292,0.5813732041625473
0.296,0.7386472661714282
0.3,0.9683761061039476
0.304,0.5493062724939634
0.308,0.6857766406613527
0.312,0.6399375587983703
0.316,0.31416655728643317
0.32,0.603932008388089
0.324,0.5956905544875838
0.328,0.023653908557400016
0.332,0.5816692998001936
0.336,0.6874979346432886
0.34,0.4523264338116335
0.34400000000000003,0.5704333204979495
0.34800000000000003,0.5000766130126253
0.352,0.33320722804373876
0.356,0.6104908824330835
0.36,0.039851858095827586
0.364,0.2666082423171902
0.368,0.39432498629878004
0.372,0.373004016789081
0.376,0.4740463322099898
0.38,0.1942319171140188
0.384,0.49644262594508604
0.388,0.09508420039545343
0.392,0.3132917923828143
0.396,-0.1174128118694966
0.4,0.26495841732608816
0.404,0.12817511930475597
0.40800000000000003,0.1891631651925158
0.41200000000000003,-0.014929474261436766
0.41600000000000004,0.18328813077922157
0.42,-0.21747792125931642
0.424,0.09817195938413459
0.428,-0.5102994050023412
0.432,-0.36464185643414504
0.436,0.034319684450672266
0.44,-0.036086309000910435
0.444,-0.41459716826307164
0.448,-0.1716779240657281
0.452,-0.4953885058517014
0.456,-0.23372090442708487
0.46,-0.31456186425640886
0.464,0.1215024556741951
0.468,0.02460023963898772
0.47200000000000003,-0.3926096429027245
0.47600000000000003,-0.25655193441991697
0.48,-0.485105871914581
0.484,-0.4337393472287035
0.488,-0.17905351586061233
0.492,-0.24735101247818753
0.496,-0.819044876037822
0.5,-0.6324495137368467
0.504,-0.3819280124476309
0.508,-0.7699343443565622
0.512,-1.0532936241005153
0.516,-0.8929534893716075
0.52,-0.4175088394395926
0.524,-0.6092414011171784
0.528,-0.5828994703244474
0.532,-0.6951864849065474
0.536,-0.598030959959245
0.54,-0.6112476235440294
0.544,-0.4315540478113887
0.548,-0.9697449726675239
0.552,-0.5448075081153896
0.556,-0.4113134964523587
0.56,-0.30345681059738083
0.5640000000000001,-0.9261166935672926
0.5680000000000001,-0.34106349201685027
0.5720000000000001,-0.7903291342614167
0.5760000000000001,-0.36952712141065014
0.58,-0.7679521106728555
0.584,-0.5996127026783796
0.588,-0.8578214081591374
0.592,-0.3654133499313719
0.596,-0.6201357774886578
0.6,-0.6046757939467893
0.604,-0.9099487195533662
0.608,-0.6433897648502837
0.612,-0.700773201882028
0.616,-0.6944227232933194
0.62,-1.055077171898429
0.624,-0.6657643567279597
0.628,-1.1410181191221187
0.632,-0.6399325980417092
0.636,-1.172075993887454
0.64,-0.9195037647862515
0.644,-0.9204654251310898
0.648,-0.9680658507331085
0.652,-0.8808346042004833
0.656,-0.730562603714439
0.66,-0.7932462749907401
0.664,-0.5193967285605251
0.668,-0.5868347784946968
0.672,-0.5501303248400825
0.676,-0.7851642464914134
0.68,-0.6846999794177498
0.684,-0.6780717194895647
0.6880000000000001,-0.9719469071478235
0.6920000000000001,-1.0016816706539051
0.6960000000000001,-1.04894097252191
0.7000000000000001,-0.412881695707071
0.704,-0.5395656866529345
0.708,-0.27386845943966914
0.712,-0.59973224728012
0.716,-0.5481333275844555
0.72,-0.551104060844244
0.724,-0.7162537971624758
0.728,-0.39983294395556945
0.732,-0.21316301005620913
0.736,-0.4661471094795104
0.74,-0.3717912136930679
0.744,-0.5956805568692916
0.748,-0.36723053375949616
0.752,-0.6209157907669589
0.756,-0.10298458247353787
0.76,-0.30057841228652354
0.764,-0.2928788858939121
0.768,-0.5158561096536967
0.772,-0.14622100039566838
0.776,-0.29930517765445896
0.78,-0.4921675362123554
0.784,-0.5758523969090558
0.788,-0.2509835598790566
0.792,0.1214054169689231
0.796,-0.1441624821237133
0.8,-0.26425317093588857
0.804,-0.15759920988580434
0.808,0.1735964310650368
